OBJECTID,Year_Observed,StnLocation,Latitude,Longitude,Didemnum_vexillum,FCName,StnNum,Prov,Botrylloides_violaceus,Botryllus_schlosseri,Ciona_intestinalis,sampler,StnDescription,StructureType,Caprella_mutica,Membranipora_membranacea,Ascidiella_aspersa,Diplosoma_listerianum,Styela_clava,Codium_fragile
2006,2006,Whitehead - Munroe Point (stnD),45.25177,-61.17352,,Tpresent_NS2006,34,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
2007,2006,Whitehead - White Islands (stnC),45.24283,-61.16158,,Tpresent_NS2006,35,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
2008,2006,Whitehead (Basin (stnB),45.23943,-61.15262,,Tpresent_NS2006,36,NS,0,1,1,Industry,mussel lease,mussel lines,,,,,,
2009,2006,Whitehead - Yankee Cove (stnA),45.23297,-61.15875,,Tpresent_NS2006,37,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
2010,2006,Canso,45.33817,-60.99535,,Tpresent_NS2006,38,NS,0,1,0,DFO,public wharf,wharf,,,,,,
2011,2006,Eddy Point,45.521,-61.26368,,Tpresent_NS2006,40,NS,0,1,1,DFO,marina,floating dock,,,,,,
2012,2006,Arichat,45.51055,-61.01768,,Tpresent_NS2006,42,NS,1,1,1,DFO,private wharf,wharf,,,,,,
2013,2006,Petit de Grat-B,45.50252,-60.964,,Tpresent_NS2006,43,NS,1,1,0,DFO,private wharf,wharf,,,,,,
2014,2006,Little Harbour,45.58333,-60.74067,,Tpresent_NS2006,46,NS,0,1,0,DFO,public wharf,floating dock,,,,,,
2015,2006,St. Peter's,45.66115,-60.8744,,Tpresent_NS2006,47,NS,0,1,0,DFO,marina,floating dock,,,,,,
2016,2006,Whycocomagh,45.9864,-61.1126,,Tpresent_NS2006,51,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
2017,2006,Orangedale,45.9007,-61.08955,,Tpresent_NS2006,52,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
2018,2006,Nyanza Bay,46.08937,-60.89027,,Tpresent_NS2006,53,NS,0,1,0,Unama'ki,public wharf,wharf,,,,,,
2019,2006,Eskasoni,45.9557,-60.6099,,Tpresent_NS2006,54,NS,0,1,0,Unama'ki,private wharf,wharf,,,,,,
2020,2006,Baddeck,46.0999,-60.74752,,Tpresent_NS2006,55,NS,0,1,0,DFO/UFO,public wharf,wharf,,,,,,
2021,2006,Louisburg,45.91798,-59.98935,,Tpresent_NS2006,58,NS,0,1,0,DFO/UFO,government wharf,floating dock,,,,,,
2022,2006,"Sydney, RCBYC",46.13993,-60.16775,,Tpresent_NS2006,62,NS,0,0,1,DFO/UFO,marina,floating dock,,,,,,
2023,2006,Englishtown,46.2848,-60.5428,,Tpresent_NS2006,65,NS,0,0,0,DFO/UFO,public wharf,wharf,,,,,,
2024,2006,New Campbellton,46.28908,-60.5853,,Tpresent_NS2006,66,NS,0,1,0,Unamak'i/UFO,public wharf,wharf,,,,,,
2025,2006,Cheticamp,46.6268,-61.01597,,Tpresent_NS2006,71,NS,1,1,0,DFO/UFO,public wharf,wharf,,,,,,
2026,2006,Mabou,46.08573,-61.46442,,Tpresent_NS2006,73,NS,0,0,0,DFO/UFO,public wharf,floating dock,,,,,,
2027,2006,Big Bras D'Or,46.28117,-60.425,,Tpresent_NS2006,76,NS,1,1,0,DFO/UFO,public wharf,wharf,,,,,,
2028,2006,Pictou,45.6744,-62.7118,,Tpresent_NS2006,77,NS,0,0,0,DFO,marina,floating dock,,,,,,
2029,2006,Caribou,45.7298,-62.6576,,Tpresent_NS2006,91,NS,0,0,0,DFO,ferry dock,wharf,,,,,,
2030,2006,Pugwash,45.84644,-63.66347,,Tpresent_NS2006,96,NS,0,0,0,DFO,public wharf,wharf,,,,,,
2031,2006,"Halifax, AYC",44.63588,-63.6131,,Tpresent_NS2006,401,NS,0,1,1,DFO,marina,floating dock,,,,,,
2032,2006,"Halifax, RNSYS",44.62142,-63.58022,,Tpresent_NS2006,402,NS,0,0,1,DFO,marina,floating dock,,,,,,
2033,2006,"Bedford, BBYC",44.74542,-63.66415,,Tpresent_NS2006,403,NS,0,1,1,DFO,marina,floating dock,,,,,,
2034,2006,Mill Cove,44.58062,-64.05402,,Tpresent_NS2006,404,NS,0,1,0,DFO,public wharf,wharf,,,,,,
2035,2006,Boutilier's Point,44.65668,-63.94867,,Tpresent_NS2006,405,NS,0,1,0,DFO,public wharf,wharf,,,,,,
2036,2006,French Village Harbour,44.6305,-63.93788,,Tpresent_NS2006,406,NS,1,0,0,DFO,small bay,buoy,,,,,,
2037,2006,Brooklyn,44.04843,-64.6903,,Tpresent_NS2006,16,NS,0,0,0,DFO,public wharf,wharf,,,,,,
2038,2006,Ram Island,43.51933,-65.43067,,Tpresent_NS2006,408,NS,0,1,0,DFO,aquaculture area,buoy,,,,,,
2039,2006,Smithsville,43.48567,-65.4635,,Tpresent_NS2006,409,NS,0,0,0,DFO,public wharf,wharf,,,,,,
2040,2006,Blanche,43.54773,-65.43217,,Tpresent_NS2006,410,NS,1,1,1,DFO,private wharf,wharf,,,,,,
2041,2006,Upper Port La Tour,43.506,-65.4693,,Tpresent_NS2006,411,NS,1,1,1,DFO,public wharf,wharf,,,,,,
2042,2006,Queensport,45.34465,-61.25587,,Tpresent_NS2006,412,NS,0,1,1,DFO,public wharf,wharf,,,,,,
2043,2006,Cook's Cove,45.36753,-61.48953,,Tpresent_NS2006,413,NS,0,0,0,DFO,public wharf,wharf,,,,,,
2044,2006,River Bourgeois,45.62925,-60.94735,,Tpresent_NS2006,417,NS,0,1,0,DFO,private wharf,wharf,,,,,,
2045,2007,Digby; RWNSYC,44.63015,-65.75233,,Tpresent_NS2007,1,NS,0,1,0,DFO,marina,floating dock,,,,,,
2046,2007,Meteghan,44.19365,-66.16688,,Tpresent_NS2007,2,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2047,2007,Yarmouth,43.836,-66.1233,,Tpresent_NS2007,3,NS,0,0,0,DFO,marina,floating dock,,,,,,
2048,2007,Yarmouth Bar,43.81648,-66.14785,,Tpresent_NS2007,4,NS,0,0,0,DFO,public wharf,floating dock,,,,,,
2049,2007,Wedgeport,43.7137,-65.96947,,Tpresent_NS2007,6,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2050,2007,Camp Cove,43.7236,-65.84057,,Tpresent_NS2007,7,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2051,2007,Clark's Harbour-B,43.4447,-65.6351,,Tpresent_NS2007,8,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2052,2007,Port La Tour,43.49848,-65.46988,,Tpresent_NS2007,9,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
2053,2007,Ingomar,43.5627,-65.36245,,Tpresent_NS2007,10,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2054,2007,Gunning Cove,43.68073,-65.33973,,Tpresent_NS2007,11,NS,0,1,1,DFO,public wharf,floating dock,,,,,,
2055,2007,Shelburne,43.7578,-65.322,,Tpresent_NS2007,12,NS,1,1,1,DFO,marina,floating dock,,,,,,
2056,2007,Lockeport,43.6995,-65.1074,,Tpresent_NS2007,13,NS,1,1,1,DFO,public wharf,wharf,,,,,,
2057,2007,Lunenburg,44.37525,-64.30687,,Tpresent_NS2007,18,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2058,2007,Indian Point Marine Farms,44.45598,-64.30683,,Tpresent_NS2007,19,NS,1,1,1,DFO,mussel lease,mussel lines,,,,,,
2059,2007,Chester,44.5378,-64.2384,,Tpresent_NS2007,21,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2060,2007,Halifax; BIO Jetty,44.68187,-63.61187,,Tpresent_NS2007,24,NS,0,0,1,DFO,government wharf,floating dock,,,,,,
2061,2007,Ship Harbour,44.8124,-62.872,,Tpresent_NS2007,25,NS,0,0,0,Industry,mussel lease,mussel lines,,,,,,
2062,2007,Whitehead (Basin (stnB),45.23943,-61.15262,,Tpresent_NS2007,36,NS,0,1,1,Industry,mussel lease,mussel lines,,,,,,
2063,2007,Cape Canso,45.3345,-60.9861,,Tpresent_NS2007,39,NS,1,1,1,DFO,public wharf,floating dock,,,,,,
2064,2007,St. Peter's,45.66115,-60.8744,,Tpresent_NS2007,47,NS,0,1,1,DFO,marina,floating dock,,,,,,
2065,2007,Whycocomagh,45.9864,-61.1126,,Tpresent_NS2007,51,NS,0,0,0,Unama'ki,public wharf,wharf,,,,,,
2066,2007,Orangedale,45.9007,-61.08955,,Tpresent_NS2007,52,NS,0,1,0,Unama'ki,public wharf,wharf,,,,,,
2067,2007,Nyanza Bay,46.08937,-60.89027,,Tpresent_NS2007,53,NS,0,1,0,Unama'ki,public wharf,wharf,,,,,,
2068,2007,Eskasoni,45.9557,-60.6099,,Tpresent_NS2007,54,NS,0,1,0,Unama'ki,private wharf,wharf,,,,,,
2069,2007,Baddeck,46.0999,-60.74752,,Tpresent_NS2007,55,NS,0,1,0,DFO/UFO,public wharf,wharf,,,,,,
2070,2007,Louisburg,45.91798,-59.98935,,Tpresent_NS2007,58,NS,0,1,0,DFO/UFO,government wharf,floating dock,,,,,,
2071,2007,"Sydney, RCBYC",46.13993,-60.16775,,Tpresent_NS2007,62,NS,0,1,1,DFO/UFO,marina,floating dock,,,,,,
2072,2007,North Sydney,46.1988,-60.2579,,Tpresent_NS2007,63,NS,1,1,1,DFO/UFO,public wharf,wharf,,,,,,
2073,2007,Cheticamp,46.6268,-61.01597,,Tpresent_NS2007,71,NS,1,1,0,DFO/UFO,public wharf,wharf,,,,,,
2074,2007,Mabou,46.08573,-61.46442,,Tpresent_NS2007,73,NS,0,0,0,DFO/UFO,public wharf,floating dock,,,,,,
2075,2007,St.Ann's Bay,46.2785,-60.5644,,Tpresent_NS2007,75,NS,0,1,0,Industry,mussel lease,mussel lines,,,,,,
2076,2007,Big Bras D'Or,46.28117,-60.425,,Tpresent_NS2007,76,NS,0,0,0,DFO/UFO,public wharf,wharf,,,,,,
2077,2007,Pictou,45.6744,-62.7118,,Tpresent_NS2007,77,NS,0,0,0,DFO,marina,floating dock,,,,,,
2078,2007,Tatamagouche,45.77334,-63.30084,,Tpresent_NS2007,92,NS,0,0,0,DFO,marina,floating dock,,,,,,
2079,2007,Pugwash,45.84644,-63.66347,,Tpresent_NS2007,96,NS,0,0,0,DFO,public wharf,wharf,,,,,,
2080,2016,Digby RWNSYC,44.63015,-65.75233,0,GIS_2016_NS_cover,1,NS,1,1,1,,,,1,,0,0,0,
2081,2016,Meteghan,44.19365,-66.16688,0,GIS_2016_NS_cover,2,NS,1,1,3,,,,1,,0,0,0,
2082,2016,Yarmouth Bar,43.81648,-66.14785,0,GIS_2016_NS_cover,4,NS,1,1,1,,,,1,,0,0,0,
2083,2016,Wedgeport,43.7137,-65.96947,0,GIS_2016_NS_cover,6,NS,1,2,2,,,,1,,0,0,0,
2084,2016,Camp Cove,43.7236,-65.84057,0,GIS_2016_NS_cover,7,NS,1,1,3,,,,0,,0,0,0,
2085,2016,Clarks Harbour B,43.4447,-65.6351,0,GIS_2016_NS_cover,8,NS,1,1,2,,,,0,,0,0,0,
2086,2016,Port La Tour,43.49848,-65.46988,0,GIS_2016_NS_cover,9,NS,1,1,4,,,,0,,0,0,0,
2087,2016,Shelburne YC,43.7578,-65.322,0,GIS_2016_NS_cover,12,NS,0,1,4,,,,0,,1,0,0,
2088,2016,Lower Sandy Point,43.68013,-65.30135,0,GIS_2016_NS_cover,14,NS,1,1,3,,,,0,,0,0,0,
2089,2016,Lunenburg,44.37525,-64.30687,0,GIS_2016_NS_cover,18,NS,1,1,1,,,,1,,1,0,0,
2090,2016,Mahone Bay,44.44782,-64.37437,0,GIS_2016_NS_cover,20,NS,0,2,1,,,,0,,0,0,0,
2091,2016,Chester,44.5378,-64.2384,0,GIS_2016_NS_cover,21,NS,1,2,1,,,,1,,0,0,0,
2092,2016,Halifax  BIO Jetty,44.68187,-63.61187,0,GIS_2016_NS_cover,24,NS,1,1,4,,,,1,,0,0,0,
2093,2016,Ship Harbour,44.8124,-62.872,0,GIS_2016_NS_cover,25,NS,0,0,2,,,,1,,0,0,0,
2094,2016,Whitehead  Basin Stn B,45.23943,-61.15262,0,GIS_2016_NS_cover,36,NS,0,0,4,,,,1,,0,0,0,
2095,2016,Cape Canso,45.3345,-60.9861,0,GIS_2016_NS_cover,39,NS,1,1,2,,,,1,,0,0,0,
2096,2016,Venus Cove,45.6153,-61.3901,0,GIS_2016_NS_cover,41,NS,1,1,1,,,,1,,0,0,1,
2097,2016,Petit de Grat A,45.5071,-60.9605,0,GIS_2016_NS_cover,44,NS,1,1,3,,,,1,,0,0,0,
2098,2016,St Peters,45.66115,-60.8744,0,GIS_2016_NS_cover,47,NS,0,2,1,,,,0,,0,0,0,
2099,2016,Whycocomagh ,45.9686,-61.1114,0,GIS_2016_NS_cover,51,NS,0,1,0,,,,0,,0,0,0,
2100,2016,Eskasoni,45.9557,-60.5853,0,GIS_2016_NS_cover,54,NS,0,3,0,,,,0,,0,0,0,
2101,2016,Baddeck,46.0999,-60.74752,0,GIS_2016_NS_cover,55,NS,0,1,1,,,,0,,0,0,0,
2102,2016,North Sydney,46.2068,-60.249,0,GIS_2016_NS_cover,63,NS,1,1,1,,,,1,,0,0,0,
2103,2016,Dingwall,46.9032,-60.4604,0,GIS_2016_NS_cover,69,NS,1,1,4,,,,1,,0,0,0,
2104,2016,Little River,46.44712,-60.45936,0,GIS_2016_NS_cover,74,NS,0,2,0,,,,0,,0,0,0,
2105,2016,Port Mouton,43.9194,-64.8434,0,GIS_2016_NS_cover,82,NS,1,2,1,,,,0,,0,0,0,
2106,2016,Country Harbour,45.23217,-61.759,0,GIS_2016_NS_cover,104,NS,0,0,0,,,,1,,0,0,0,
2107,2016,Wine Harbour,45.0715,-61.8615,0,GIS_2016_NS_cover,105,NS,0,0,4,,,,1,,0,0,0,
2108,2016,Eel Lake,43.82667,-65.90767,0,GIS_2016_NS_cover,108,NS,0,1,1,,,,0,,0,0,0,
2109,2016,Westport,44.2649,-66.348,0,GIS_2016_NS_cover,167,NS,1,1,2,,,,1,,0,0,0,
2110,2016,Ben Eoin,45.98131,-60.43137,0,GIS_2016_NS_cover,169,NS,0,3,0,,,,0,,0,0,0,
2111,2016,Port Hawkesbury,45.6136,-61.3656,0,GIS_2016_NS_cover,182,NS,1,1,3,,,,1,,0,0,1,
2112,2016,Sydney Dobson Yacht Club,46.13722,-60.2044,0,GIS_2016_NS_cover,190,NS,0,0,1,,,,1,,0,0,0,
2113,2016,Halifax AYC,44.63588,-63.6131,0,GIS_2016_NS_cover,401,NS,1,1,4,,,,1,,0,0,0,
2114,2016,Shearwater Yacht Club,44.6281,-63.5211,0,GIS_2016_NS_cover,430,NS,1,1,3,,,,1,,0,0,0,
2115,2016,Lunenburg Fisheries Museum Wharf,44.3754,-64.3105,0,GIS_2016_NS_cover,608,NS,1,1,1,,,,1,,0,0,0,
2116,2016,Marie-Joseph,44.967389,-62.06322,0,GIS_2016_NS_cover,613,NS,0,0,0,,,,1,,0,0,0,
2117,2017,Musquash,45.1867,-66.2575,0,GIS_2017_NB_cover,132,NB,0,0,0,,,,0,0,0,0,0,
2118,2017,Dipper Harbour,45.0944,-66.4168,0,GIS_2017_NB_cover,133,NB,1,1,1,,,,1,1,0,1,0,
2119,2017,Beaver Harbour NB,45.0688,-66.7398,0,GIS_2017_NB_cover,135,NB,1,1,2,,,,1,1,0,1,0,
2120,2017,North Head,44.768,-66.762,0,GIS_2017_NB_cover,136,NB,0,1,2,,,,1,0,0,1,0,
2121,2017,Ingalls Head,44.6609,-66.7566,0,GIS_2017_NB_cover,137,NB,1,1,2,,,,1,0,0,1,0,
2122,2017,Seal Cove,44.6474,-66.8413,0,GIS_2017_NB_cover,140,NB,1,1,1,,,,1,0,0,2,0,
2123,2017,Back Bay,45.0561,-66.8638,0,GIS_2017_NB_cover,141,NB,1,1,1,,,,1,0,0,0,0,
2124,2017,Letete,45.0513,-66.8956,0,GIS_2017_NB_cover,143,NB,0,1,1,,,,1,0,0,1,0,
2125,2017,Head Harbour,44.9466,-66.9055,0,GIS_2017_NB_cover,144,NB,1,1,4,,,,1,0,0,0,0,
2126,2017,Wilson Beach,44.9283,-66.939,0,GIS_2017_NB_cover,145,NB,1,1,2,,,,0,0,0,0,0,
2127,2017,Leonardville,44.9716,-66.9527,0,GIS_2017_NB_cover,146,NB,1,1,1,,,,1,1,0,1,0,
2128,2017,Fairhaven,44.964,-67.0079,0,GIS_2017_NB_cover,149,NB,1,1,1,,,,1,0,0,1,0,
2129,2017,St.Andrews,45.0677,-67.0531,0,GIS_2017_NB_cover,151,NB,1,1,1,,,,1,1,0,0,0,
2130,2017,SABS,45.0823,-67.0847,0,GIS_2017_NB_cover,152,NB,0,1,2,,,,1,0,0,1,0,
2131,2017,Musquash,45.1867,-66.2575,0,GIS_2017_NB,132,NB,0,0,0,,,,0,0,0,0,0,
2132,2017,Dipper Harbour,45.0944,-66.4168,0,GIS_2017_NB,133,NB,1,1,1,,,,1,1,0,1,0,
2133,2017,Beaver Harbour NB,45.0688,-66.7398,0,GIS_2017_NB,135,NB,1,1,1,,,,1,1,0,1,0,
2134,2017,North Head,44.768,-66.762,0,GIS_2017_NB,136,NB,0,1,1,,,,1,0,0,1,0,
2135,2017,Ingalls Head,44.6609,-66.7566,0,GIS_2017_NB,137,NB,1,1,1,,,,1,0,0,1,0,
2136,2017,Seal Cove,44.6474,-66.8413,0,GIS_2017_NB,140,NB,1,1,1,,,,1,0,0,1,0,
2137,2017,Back Bay,45.0561,-66.8638,0,GIS_2017_NB,141,NB,1,1,1,,,,1,0,0,0,0,
2138,2017,Letete,45.0513,-66.8956,0,GIS_2017_NB,143,NB,0,1,1,,,,1,0,0,1,0,
2139,2017,Head Harbour,44.9466,-66.9055,0,GIS_2017_NB,144,NB,1,1,1,,,,1,0,0,0,0,
2140,2017,Wilson Beach,44.9283,-66.939,0,GIS_2017_NB,145,NB,1,1,1,,,,0,0,0,0,0,
2141,2017,Leonardville,44.9716,-66.9527,0,GIS_2017_NB,146,NB,1,1,1,,,,1,1,0,1,0,
2142,2017,Fairhaven,44.964,-67.0079,0,GIS_2017_NB,149,NB,1,1,1,,,,1,0,0,1,0,
2143,2017,St.Andrews,45.0677,-67.0531,0,GIS_2017_NB,151,NB,1,1,1,,,,1,1,0,0,0,
2144,2017,SABS,45.0823,-67.0847,0,GIS_2017_NB,152,NB,0,1,1,,,,1,0,0,1,0,
2145,2016,Digby RWNSYC,44.63015,-65.75233,0,GIS_2016_NS,1,NS,1,1,1,,,,1,,0,0,0,
2146,2016,Meteghan,44.19365,-66.16688,0,GIS_2016_NS,2,NS,1,1,1,,,,1,,0,0,0,
2147,2016,Yarmouth Bar,43.81648,-66.14785,0,GIS_2016_NS,4,NS,1,1,1,,,,1,,0,0,0,
2148,2016,Wedgeport,43.7137,-65.96947,0,GIS_2016_NS,6,NS,1,1,1,,,,1,,0,0,0,
2149,2016,Camp Cove,43.7236,-65.84057,0,GIS_2016_NS,7,NS,1,1,1,,,,0,,0,0,0,
2150,2016,Clarks Harbour B,43.4447,-65.6351,0,GIS_2016_NS,8,NS,1,1,1,,,,0,,0,0,0,
2151,2016,Port La Tour,43.49848,-65.46988,0,GIS_2016_NS,9,NS,1,1,1,,,,0,,0,0,0,
2152,2016,Shelburne YC,43.7578,-65.322,0,GIS_2016_NS,12,NS,0,1,1,,,,0,,1,0,0,
2153,2016,Lower Sandy Point,43.68013,-65.30135,0,GIS_2016_NS,14,NS,1,1,1,,,,0,,0,0,0,
2154,2016,Lunenburg,44.37525,-64.30687,0,GIS_2016_NS,18,NS,1,1,1,,,,1,,1,0,0,
2155,2016,Mahone Bay,44.44782,-64.37437,0,GIS_2016_NS,20,NS,0,1,1,,,,0,,0,0,0,
2156,2016,Chester,44.5378,-64.2384,0,GIS_2016_NS,21,NS,1,1,1,,,,1,,0,0,0,
2157,2016,Halifax  BIO Jetty,44.68187,-63.61187,0,GIS_2016_NS,24,NS,1,1,1,,,,1,,0,0,0,
2158,2016,Ship Harbour,44.8124,-62.872,0,GIS_2016_NS,25,NS,0,0,1,,,,1,,0,0,0,
2159,2016,Whitehead  Basin Stn B,45.23943,-61.15262,0,GIS_2016_NS,36,NS,0,0,1,,,,1,,0,0,0,
2160,2016,Cape Canso,45.3345,-60.9861,0,GIS_2016_NS,39,NS,1,1,1,,,,1,,0,0,0,
2161,2016,Venus Cove,45.6153,-61.3901,0,GIS_2016_NS,41,NS,1,1,1,,,,1,,0,0,1,
2162,2016,Petit de Grat A,45.5071,-60.9605,0,GIS_2016_NS,44,NS,1,1,1,,,,1,,0,0,0,
2163,2016,St Peters,45.66115,-60.8744,0,GIS_2016_NS,47,NS,0,1,1,,,,0,,0,0,0,
2164,2016,Whycocomagh ,45.9686,-61.1114,0,GIS_2016_NS,51,NS,0,1,0,,,,0,,0,0,0,
2165,2016,Eskasoni,45.9557,-60.5853,0,GIS_2016_NS,54,NS,0,1,0,,,,0,,0,0,0,
2166,2016,Baddeck,46.0999,-60.74752,0,GIS_2016_NS,55,NS,0,1,1,,,,0,,0,0,0,
2167,2016,North Sydney,46.2068,-60.249,0,GIS_2016_NS,63,NS,1,1,1,,,,1,,0,0,0,
2168,2016,Dingwall,46.9032,-60.4604,0,GIS_2016_NS,69,NS,1,1,1,,,,1,,0,0,0,
2169,2016,Little River,46.44712,-60.45936,0,GIS_2016_NS,74,NS,0,1,0,,,,0,,0,0,0,
2170,2016,Port Mouton,43.9194,-64.8434,0,GIS_2016_NS,82,NS,1,1,1,,,,0,,0,0,0,
2171,2016,Country Harbour,45.23217,-61.759,0,GIS_2016_NS,104,NS,0,0,0,,,,1,,0,0,0,
2172,2016,Wine Harbour,45.0715,-61.8615,0,GIS_2016_NS,105,NS,0,0,1,,,,1,,0,0,0,
2173,2016,Eel Lake,43.82667,-65.90767,0,GIS_2016_NS,108,NS,0,1,1,,,,0,,0,0,0,
2174,2016,Westport,44.2649,-66.348,0,GIS_2016_NS,167,NS,1,1,1,,,,1,,0,0,0,
2175,2016,Ben Eoin,45.98131,-60.43137,0,GIS_2016_NS,169,NS,0,1,0,,,,0,,0,0,0,
2176,2016,Port Hawkesbury,45.6136,-61.3656,0,GIS_2016_NS,182,NS,1,1,1,,,,1,,0,0,1,
2177,2016,Sydney Dobson Yacht Club,46.13722,-60.2044,0,GIS_2016_NS,190,NS,0,0,1,,,,1,,0,0,0,
2178,2016,Halifax AYC,44.63588,-63.6131,0,GIS_2016_NS,401,NS,1,1,1,,,,1,,0,0,0,
2179,2016,Shearwater Yacht Club,44.6281,-63.5211,0,GIS_2016_NS,430,NS,1,1,1,,,,1,,0,0,0,
2180,2016,Lunenburg Fisheries Museum Wharf,44.3754,-64.3105,0,GIS_2016_NS,608,NS,1,1,1,,,,1,,0,0,0,
2181,2016,Marie-Joseph,44.967389,-62.06322,0,GIS_2016_NS,613,NS,0,0,0,,,,1,,0,0,0,
2182,2016,Musquash,45.1867,-66.2575,0,GIS_2016_NB_cover,132,NB,0,0,0,,,,0,,0,0,0,
2183,2016,Dipper Harbour,45.0944,-66.4168,0,GIS_2016_NB_cover,133,NB,1,1,1,,,,1,,0,0,0,
2184,2016,Beaver Harbour NB,45.0688,-66.7398,0,GIS_2016_NB_cover,135,NB,1,1,2,,,,1,,0,1,0,
2185,2016,North Head,44.768,-66.762,0,GIS_2016_NB_cover,136,NB,0,1,0,,,,1,,0,1,0,
2186,2016,Ingalls Head,44.6609,-66.7566,0,GIS_2016_NB_cover,137,NB,1,1,1,,,,1,,0,1,0,
2187,2016,Seal Cove,44.6474,-66.8413,0,GIS_2016_NB_cover,140,NB,1,1,1,,,,1,,0,1,0,
2188,2016,Back Bay,45.0561,-66.8638,0,GIS_2016_NB_cover,141,NB,1,1,1,,,,1,,0,0,0,
2189,2016,Letete,45.0513,-66.8956,0,GIS_2016_NB_cover,143,NB,0,1,1,,,,1,,0,0,0,
2190,2016,Head Harbour,44.9466,-66.9055,0,GIS_2016_NB_cover,144,NB,1,1,1,,,,1,,0,1,0,
2191,2016,Wilson Beach,44.9283,-66.939,0,GIS_2016_NB_cover,145,NB,1,1,1,,,,0,,0,0,0,
2192,2016,Leonardville,44.9716,-66.9527,0,GIS_2016_NB_cover,146,NB,1,1,1,,,,1,,0,1,0,
2193,2016,Fairhaven MF,44.964,-67.0143,0,GIS_2016_NB_cover,149,NB,1,1,1,,,,1,,0,1,0,
2194,2016,St.Andrews,45.0677,-67.0531,0,GIS_2016_NB_cover,151,NB,0,1,1,,,,1,,0,1,0,
2195,2016,SABS,45.0823,-67.0847,0,GIS_2016_NB_cover,152,NB,0,1,2,,,,1,,0,1,0,
2196,2016,Musquash,45.1867,-66.2575,0,GIS_2016_NB,132,NB,0,0,0,,,,0,,0,0,0,
2197,2016,Dipper Harbour,45.0944,-66.4168,0,GIS_2016_NB,133,NB,1,1,1,,,,1,,0,0,0,
2198,2016,Beaver Harbour NB,45.0688,-66.7398,0,GIS_2016_NB,135,NB,1,1,1,,,,1,,0,1,0,
2199,2016,North Head,44.768,-66.762,0,GIS_2016_NB,136,NB,0,1,0,,,,1,,0,1,0,
2200,2016,Ingalls Head,44.6609,-66.7566,0,GIS_2016_NB,137,NB,1,1,1,,,,1,,0,1,0,
2201,2016,Seal Cove,44.6474,-66.8413,0,GIS_2016_NB,140,NB,1,1,1,,,,1,,0,1,0,
2202,2016,Back Bay,45.0561,-66.8638,0,GIS_2016_NB,141,NB,1,1,1,,,,1,,0,0,0,
2203,2016,Letete,45.0513,-66.8956,0,GIS_2016_NB,143,NB,0,1,1,,,,1,,0,0,0,
2204,2016,Head Harbour,44.9466,-66.9055,0,GIS_2016_NB,144,NB,1,1,1,,,,1,,0,1,0,
2205,2016,Wilson Beach,44.9283,-66.939,0,GIS_2016_NB,145,NB,1,1,1,,,,0,,0,0,0,
2206,2016,Leonardville,44.9716,-66.9527,0,GIS_2016_NB,146,NB,1,1,1,,,,1,,0,1,0,
2207,2016,Fairhaven MF,44.964,-67.0143,0,GIS_2016_NB,150,NB,1,1,1,,,,1,,0,1,0,
2208,2016,St.Andrews,45.0677,-67.0531,0,GIS_2016_NB,151,NB,0,1,1,,,,1,,0,1,0,
2209,2016,SABS,45.0823,-67.0847,0,GIS_2016_NB,152,NB,0,1,1,,,,1,,0,1,0,
2210,2017,Digby RWNSYC,44.63015,-65.75233,0,GIS_2017_NS,1,NS,1,1,1,,,,1,0,0,0,0,
2211,2017,Meteghan,44.19365,-66.16688,0,GIS_2017_NS,2,NS,1,1,1,,,,1,0,0,0,0,
2212,2017,Yarmouth Bar,43.81648,-66.14785,0,GIS_2017_NS,4,NS,1,1,1,,,,1,0,0,0,0,
2213,2017,Wedgeport,43.7137,-65.96947,0,GIS_2017_NS,6,NS,1,1,1,,,,1,0,0,0,0,
2214,2017,Camp Cove,43.7236,-65.84057,0,GIS_2017_NS,7,NS,1,1,1,,,,0,0,0,0,0,
2215,2017,Clarks Harbour B,43.4447,-65.6351,0,GIS_2017_NS,8,NS,1,1,1,,,,0,0,1,0,0,
2216,2017,Port La Tour,43.49848,-65.46988,0,GIS_2017_NS,9,NS,1,1,1,,,,1,0,0,0,0,
2217,2017,Shelburne YC,43.7578,-65.322,0,GIS_2017_NS,12,NS,1,1,1,,,,0,0,0,0,0,
2218,2017,Lunenburg,44.37525,-64.30687,0,GIS_2017_NS,18,NS,1,1,1,,,,0,0,1,0,1,
2219,2017,Mahone Bay,44.44782,-64.37437,0,GIS_2017_NS,20,NS,1,1,1,,,,0,0,0,0,0,
2220,2017,Chester,44.5378,-64.2384,0,GIS_2017_NS,21,NS,1,1,1,,,,1,0,0,0,0,
